duration,_type,ie_key,description,uploader,title,url,view_count,id
152,url,Youtube,,果籽,天冷玩炭爐嘆古法羊腩煲　生米煮成海鮮粥底鮮甜唔黐底,-lRK7WXr4Lc,,-lRK7WXr4Lc
116,url,Youtube,,果籽,日韓大熱吉列牛殺到港　A5和牛定食啖啖油香,IyaMEM6ABFs,,IyaMEM6ABFs
161,url,Youtube,,果籽,亞洲最善待導盲犬係邊度？香港接受程度算唔算高？ #動物蘋台,ZRLXLuxbfE4,,ZRLXLuxbfE4
180,url,Youtube,,果籽,導盲犬陪主人遊遍地球　坐過頭等艙 遊過30個地方 #動物蘋台,LDg7S3hA3Kc,,LDg7S3hA3Kc
228,url,Youtube,,果籽,橫濱實試入門七人車Freed　空間提升出入自如,JIBmpDEEvm0,,JIBmpDEEvm0
141,url,Youtube,,果籽,本土設計師手藝送祝福　舊裙褂變手袋,XIe4KDe6les,,XIe4KDe6les
88,url,Youtube,,果籽,出前一丁香港首開pop-up店　快過日本食味噌棒丁麵,sSddnu01sq8,,sSddnu01sq8
180,url,Youtube,,果籽,講呢啲＝曰此等？潮語翻釋成文言 毒得有型,s59UaIUNRTk,,s59UaIUNRTk
144,url,Youtube,,果籽,盲測筒裝芝士薯片　相差30幾蚊味道有咩分別？,mKVoxiYkRfk,,mKVoxiYkRfk
140,url,Youtube,,果籽,貴唔等於好 $2.7芝士魚肉腸KO $7貨色,zg02Bd8bQ_k,,zg02Bd8bQ_k
81,url,Youtube,,果籽,麵包顏色深唔代表高纖　識揀要睇成份標籤,ukl6KBeLrX8,,ukl6KBeLrX8
108,url,Youtube,,果籽,財大點解會氣粗？只係冇咗同理心,SnnSDw95h0g,,SnnSDw95h0g
182,url,Youtube,,果籽,港產Tesla工程師　創品牌推出型棍電跑,_D5I17k3sio,,_D5I17k3sio
181,url,Youtube,,果籽,文青雜誌社長私房推介　割包珍奶四神湯公館鐵三角,e3p0HUNNX_M,,e3p0HUNNX_M
169,url,Youtube,,果籽,敏感肌膚面膜大比拼　邊款最貼面最保濕？,SlliCubQcRk,,SlliCubQcRk
169,url,Youtube,,果籽,走進台灣《小日子》　做一日真文青,n3XhWVF0-cw,,n3XhWVF0-cw
172,url,Youtube,,果籽,秋天露營小智慧　一條鞋帶一支飲管都有佢嘅用處,vF9CDnBnjeQ,,vF9CDnBnjeQ
121,url,Youtube,,果籽,自製腰果奶高纖有營　代替忌廉冇咁肥？,M5Vbb-e9flE,,M5Vbb-e9flE
175,url,Youtube,,果籽,炒栗子炒出廿年情緣　夫妻檔望發牌延續小販文化,4pLA8cTEVBM,,4pLA8cTEVBM
174,url,Youtube,,果籽,越野實試豪華SUV　山路好玩森林水坑應付到,6PSEqqkOXkM,,6PSEqqkOXkM
169,url,Youtube,,果籽,無厘頭攝影大賽　狗屎羊頭樣樣齊,M_wDNRRelLk,,M_wDNRRelLk
145,url,Youtube,,果籽,建築師細個爭凳仔　大個設計兄弟凳,O3OAMX8bH5g,,O3OAMX8bH5g
175,url,Youtube,,果籽,民間搜集街景老照片　對照新舊香港,VAUSeRxGVwE,,VAUSeRxGVwE
116,url,Youtube,,果籽,米芝蓮車胎人美食推介　新上榜4店大劉岳少都幫襯,tYtPtKtobLg,,tYtPtKtobLg
75,url,Youtube,,果籽,番薯沖奶茶夾西多　仲有紫薯撈河有冇食過？,yltbytpk3_g,,yltbytpk3_g
206,url,Youtube,,果籽,咪以為我廢！炒散月入兩萬返工放假自己話事！,4-Vrfh5jwts,,4-Vrfh5jwts
190,url,Youtube,,果籽,23歲多重職業少女：寧願賺少點，起碼知道自己做甚麼……,oqHR7QQ7lvU,,oqHR7QQ7lvU
148,url,Youtube,,果籽,新派點心師傅教整　黑骷髏頭竹炭紫薯包,nMLeygKbNfU,,nMLeygKbNfU
123,url,Youtube,,果籽,Google Flights機票格價app　邊間成日Delay都Check到,rlNpZK2w2cM,,rlNpZK2w2cM
64,url,Youtube,,果籽,萬聖節嚇鬼中式點心　爆血眼珠綠豆蓉冰皮餅,z_68oFFScNc,,z_68oFFScNc
83,url,Youtube,,果籽,螢光拉麵你夠唔夠膽試？　識發光因為加咗維他命B,wgBlrzAuMho,,wgBlrzAuMho
146,url,Youtube,,果籽,實試2合1自拍車Cam　碰撞感應即時自動錄影,YLFBq9L27P4,,YLFBq9L27P4
201,url,Youtube,,果籽,創業網上賣自砌機械錶　眾籌集資過百萬超晒標,vOXSCYpfRdM,,vOXSCYpfRdM
234,url,Youtube,,果籽,簡單材料化喪屍妝　膠水紙巾做出爛肉效果,fhjIN3P-GGo,,fhjIN3P-GGo
193,url,Youtube,,果籽,實戰兒童塗臉油彩　百零蚊自己整蠱做怪,g6jLodyaeQM,,g6jLodyaeQM
106,url,Youtube,,果籽,台式炭火即燒麻糬　芝士鹹香抹茶甘甜,V9rNM9HNFZs,,V9rNM9HNFZs
166,url,Youtube,,果籽,大圍小店創手撕雞腸粉　日賣500份堅持石磨芝麻醬,iRcwnKiu1Kg,,iRcwnKiu1Kg
154,url,Youtube,,果籽,小丑醫生　16年風雨不改探病童,gzLejg9uYyU,,gzLejg9uYyU
181,url,Youtube,,果籽,小丑王組團首獲國際認證　Tony：做到60歲都願！,4Gtj_ya8-RY,,4Gtj_ya8-RY
209,url,Youtube,,果籽,要平又要有設計　精選台北$500靚住宿,zIqvY3-7RU0,,zIqvY3-7RU0
229,url,Youtube,,果籽,藝術館陪伴港人土生土長　總館長：選展品唔會受政治影響,fzskXzejMJM,,fzskXzejMJM
153,url,Youtube,,果籽,純為興趣自組喪屍群　趁哈囉喂奉旨出動去嚇人,2mQAi-DcO3Q,,2mQAi-DcO3Q
168,url,Youtube,,果籽,【新MacBook到手】太空灰新機開箱　只得USB-C點駁iPhone呢？,4fpydhCtqyc,,4fpydhCtqyc
142,url,Youtube,,果籽,Moto Z名廠模組一啪即用　哈蘇10倍變焦相機有料到,Bd59UGXP8NA,,Bd59UGXP8NA
156,url,Youtube,,果籽,賣樓租暗角搞公共空間　街坊擺格仔舖唔使交租？,JfmT5ShIr8k,,JfmT5ShIr8k
124,url,Youtube,,果籽,【速試新MacBook】向iPhone偷師　新Touch Bar玩app認手指,SbK2PLAZIZY,,SbK2PLAZIZY
135,url,Youtube,,果籽,油麻地以前叫蔴地？90後少女手繪社區指南,VqHuKIpXbyk,,VqHuKIpXbyk
131,url,Youtube,,果籽,"【速試新MacBook】新色太空灰輕咗薄咗　15吋高配叫價$33,388",iRRcNrWwUfM,,iRRcNrWwUfM
177,url,Youtube,,果籽,街坊飯店堅守30年　見證油麻地變遷,zuVGOtX0WAA,,zuVGOtX0WAA
107,url,Youtube,,果籽,中環美酒佳餚巡禮開幕　入場前要知四件事,M7Cux8IKy7E,,M7Cux8IKy7E
132,url,Youtube,,果籽,睫毛液最易過期？過期化妝品都可以妙用,jKAciYDIqXY,,jKAciYDIqXY
149,url,Youtube,,果籽,蟹粉釀蟹蓋矜貴黑松露　幾十蚊有交易,EyaOuOEYArg,,EyaOuOEYArg
106,url,Youtube,,果籽,星級尊尚區推介　飽啖海鮮鵝肝烤乳豬,qiNvT6c9E5w,,qiNvT6c9E5w
143,url,Youtube,,果籽,茶記style：奶茶溝老威　廿四味mix伏特加,nc1BT2IJ_HQ,,nc1BT2IJ_HQ
135,url,Youtube,,果籽,追夢漫畫家畫3D奇異博士　突襲紅隧超逼真,mWvO66VRQ7k,,mWvO66VRQ7k
192,url,Youtube,,果籽,特技化妝師示範爛面裝　疤面女造型靠手繪,BlwpDEMG3Vw,,BlwpDEMG3Vw
134,url,Youtube,,果籽,迎萬聖節善用假指甲　血淋淋十指靠飲管亂吹,KZLK93TxN3s,,KZLK93TxN3s
90,url,Youtube,,果籽,有人食極唔肥有人節食都肥　原來關代謝率事,lNQyJZD5bi8,,lNQyJZD5bi8
101,url,Youtube,,果籽,成set買：黑毛豬火腿月份齊　靚香檳襯埋香檳杯,yU2xoEB3QYg,,yU2xoEB3QYg
166,url,Youtube,,果籽,萬聖節奉旨cosplay　重點加配飾免撞衫,iGv1pRpBuNs,,iGv1pRpBuNs
99,url,Youtube,,果籽,面對FF「女友」　柏豪教我們如何對付飛來蜢,xfwCdkrs26s,,xfwCdkrs26s
132,url,Youtube,,果籽,咳藥水原來唔雪得　眼藥水開封30日唔好用,A5DMR6pBKOM,,A5DMR6pBKOM
162,url,Youtube,,果籽,民間回收發泡膠　義工街市工廠執膠,ApO45M1Ctaw,,ApO45M1Ctaw
123,url,Youtube,,果籽,讀得正：學識六個白葡萄品種　品酒更有品味,v5MwFnZcKFg,,v5MwFnZcKFg
135,url,Youtube,,果籽,盧覓雪品酒六件事：酒才是主角　丫環毋須太花巧,V9XFAwXwXqI,,V9XFAwXwXqI
193,url,Youtube,,果籽,Maserati房跑升級　強植CarPlay操控舒適,JZAsNPWvPUs,,JZAsNPWvPUs
219,url,Youtube,,果籽,iPhone 7 Plus鏡頭解封　實試人像玩景深,-ZqdQwwmqm0,,-ZqdQwwmqm0
222,url,Youtube,,果籽,鞋底貼保護膜　波鞋達人：中間Cut一刀先耐用,VgNuak9hLtM,,VgNuak9hLtM
121,url,Youtube,,果籽,去美酒佳餚節威威？先要學識Merlot點樣讀,z42G4YRu1Rk,,z42G4YRu1Rk
66,url,Youtube,,果籽,食指長過無名指？研究指運動差但好記性,6s7RFeA5EYg,,6s7RFeA5EYg
189,url,Youtube,,果籽,午餐平嘆米芝蓮豆腐　夜食串燒雞肉主廚發辦,qQ7klwKmRp4,,qQ7klwKmRp4
146,url,Youtube,,果籽,平食米芝蓮要早起　五千円以下京都懷石推介,kE0ChIRR9oc,,kE0ChIRR9oc
174,url,Youtube,,果籽,平板鍵盤變畫板　插畫師實試原子筆畫畫粗幼隨心,KSQ6f5HUBtM,,KSQ6f5HUBtM
143,url,Youtube,,果籽,直擊德國郵輪工廠　造船如砌積木,f30eFmQXueY,,f30eFmQXueY
136,url,Youtube,,果籽,港鐵人人有份　七招對付無品乘客,Dwm2JACAyfU,,Dwm2JACAyfU
160,url,Youtube,,果籽,成隻龍蝦做手卷　$78日本人都話抵食,J2R7f6vUf_A,,J2R7f6vUf_A
89,url,Youtube,,果籽,教你分白鱈銀鱈魚　點煎先好食？,N3YFmK4ZQyc,,N3YFmK4ZQyc
186,url,Youtube,,果籽,歐陽若曦試新911開篷　落街最緊要講feel,NyERl-d4ar4,,NyERl-d4ar4
191,url,Youtube,,果籽,辦公室偷閒小遊戲　一鋪幾十秒玩完,OsErFP-J85Y,,OsErFP-J85Y
130,url,Youtube,,果籽,空中WiFi實試　玩到FB打唔到WhatsApp Call,b-n1_ng8kGY,,b-n1_ng8kGY
106,url,Youtube,,果籽,銀鱈白鱈係俗名？與鱈魚大纜都扯唔埋,m89yy4WdFrQ,,m89yy4WdFrQ
176,url,Youtube,,果籽,生痱滋小心臟腑出事　西瓜霜解毒漱口水殺菌,oDnJ5GQ8UCc,,oDnJ5GQ8UCc
125,url,Youtube,,果籽,孩子自選興趣　混血三姊妹齊玩滑板,yARAE-CAjZU,,yARAE-CAjZU
177,url,Youtube,,果籽,街頭硬銷大媽臉堅尼　巧手甜口化妝先生誕生,2yZiX8te7V8,,2yZiX8te7V8
159,url,Youtube,,果籽,專櫃男化妝師　改造素人爭做化妝先生,wyOur_CQrqk,,wyOur_CQrqk
150,url,Youtube,,果籽,$46嘆安格斯漢堡包　大埔小食店三星風味,fHI5wx4L9m4,,fHI5wx4L9m4
148,url,Youtube,,果籽,實測兩款攪拌機　打腰果芝麻一款強勁一款靜,IODnknrC-HA,,IODnknrC-HA
185,url,Youtube,,果籽,長跑戰神Scott Jurek訪港　食齋都跑贏你,rm9GJIwnYqk,,rm9GJIwnYqk
113,url,Youtube,,果籽,Lego鍵盤配訂製人仔　砌得又打得,O8HmXOSWynY,,O8HmXOSWynY
130,url,Youtube,,果籽,首代男化妝師：「練習不足導致他人樣衰是罪」,YMuWXFvPCUc,,YMuWXFvPCUc
133,url,Youtube,,果籽,一卷膠　留住消失中的香港,-rbhlh_sxWk,,-rbhlh_sxWk
123,url,Youtube,,果籽,善用少女味紙膠帶　家居大改造,Gjxj6GVNEiI,,Gjxj6GVNEiI
142,url,Youtube,,果籽,生腸係豬乸器官…粉腸啲粉又係乜？,KjrAY05N11U,,KjrAY05N11U
93,url,Youtube,,果籽,平民補品　豬潤鐵質豐富啱煲番茄湯,dggC0yMwNo4,,dggC0yMwNo4
171,url,Youtube,,果籽,慳位迷你兒童安全椅　家長車主buy唔buy？,FZHRuLvBOkI,,FZHRuLvBOkI
74,url,Youtube,,果籽,天漸涼鼻敏感喉嚨痛　按穴護肺湯水養陰,oB8ocPiDx48,,oB8ocPiDx48
69,url,Youtube,,果籽,霜降告別秋天　林柿潤燥少吃多滋味,3ShXTYiMw1Y,,3ShXTYiMw1Y
137,url,Youtube,,果籽,珍藏500恐怖公仔　活死人娃娃掛婚紗,v9Xk5cb8Dy8,,v9Xk5cb8Dy8
239,url,Youtube,,果籽,煎餃子打入京阪米芝蓮　記者直擊開到凌晨小店,p5g8OI4tsTA,,p5g8OI4tsTA
187,url,Youtube,,果籽,米芝蓮首推shabu shabu　大阪直擊淥霜降牛秘技,-1RRgCb4uOo,,-1RRgCb4uOo
148,url,Youtube,,果籽,花園街長大　地膽男生記錄排檔人情,NnZnL9r-_6o,,NnZnL9r-_6o
143,url,Youtube,,果籽,排檔設計顯民間智慧　凳仔雨傘石躉係三寶,iQtSSKqxf1M,,iQtSSKqxf1M
171,url,Youtube,,果籽,水濁捉魚先至好？跟老漁民出海撒網,ieqly5saKSM,,ieqly5saKSM
124,url,Youtube,,果籽,男人過三十力不從心？舉鐵刺激睪丸胴抗衰老,sNY1Nw8gCgQ,,sNY1Nw8gCgQ
82,url,Youtube,,果籽,杯麵湯底唔好嘥　叮一叮變日式美食,vwqCz1nPigQ,,vwqCz1nPigQ
74,url,Youtube,,果籽,陌生人憑link突入WhatsApp Group　手機號碼全公開無保障,KUSQHVv6GbQ,,KUSQHVv6GbQ
129,url,Youtube,,果籽,泰式住家菜攻港　木瓜絲代金邊粉唔膩又好味,0r4AM5-y_dg,,0r4AM5-y_dg
140,url,Youtube,,果籽,華為新平板賣靚聲　Supper Moment：最愛低音不失中高頻,sTnHWlfNhpQ,,sTnHWlfNhpQ
154,url,Youtube,,果籽,Android Pay登陸香港　無限卡數唔使解鎖都碌得？,6bn0ipCIsDA,,6bn0ipCIsDA
146,url,Youtube,,果籽,你的名字＝你的日子　有人堅姓黨　真係有吳曉婷,j3d2H7AH-oo,,j3d2H7AH-oo
174,url,Youtube,,果籽,改名如許願　男要榮華富貴　女要賢淑秀慧,klEsvQhqfOw,,klEsvQhqfOw
158,url,Youtube,,果籽,中年師奶兵團　挑戰跑100層樓梯靠節拍,vDEVvsbiQK0,,vDEVvsbiQK0
138,url,Youtube,,果籽,今晚食好啲　買阿拉斯加蟹鮑魚打邊爐,DPr5eufabf8,,DPr5eufabf8
139,url,Youtube,,果籽,黑番茄+紅番茄　打成茸做湯底夠濃郁,9sK8NHhQ9dg,,9sK8NHhQ9dg
155,url,Youtube,,果籽,實試三分鐘按摩　瞬間去水腫瘦面,-0xHA-Mh-Gc,,-0xHA-Mh-Gc
171,url,Youtube,,果籽,打邊爐要識揀牛　金錢展帶油爽口冇得輸,urFX_4fb6Yc,,urFX_4fb6Yc
173,url,Youtube,,果籽,天水圍深宵立食街　街坊最愛土耳其薄餅,XXbqjDXWvTc,,XXbqjDXWvTc
163,url,Youtube,,果籽,福岡三星壽司師傅來港pop-up　「每晚開舖都興奮」,jrgzLkQUXS4,,jrgzLkQUXS4
195,url,Youtube,,果籽,Samsung水貨On7到港　高貴外表買唔買得過？,TM5Hd94bC74,,TM5Hd94bC74
140,url,Youtube,,果籽,房署總部隱藏好嘢食　愛民邨手打漢堡有實力,93GcP45bl3U,,93GcP45bl3U
151,url,Youtube,,果籽,街坊推介隱蔽食堂　梁思浩：千金難買人情味,Tm4oQosr-Ns,,Tm4oQosr-Ns
130,url,Youtube,,果籽,篤App當行街市　$252三餸一湯送上門,EDoJMEES924,,EDoJMEES924
115,url,Youtube,,果籽,日本流行貓式伸展操　床上鍛煉唔怕扭親腰,O2zPF7XR_II,,O2zPF7XR_II
156,url,Youtube,,果籽,世上最大地下藝廊　瑞典地鐵等多班車也甘願,-oQkE9Kdz_M,,-oQkE9Kdz_M
108,url,Youtube,,果籽,【直擊●京阪米芝蓮】大阪米芝蓮三星4變3　兩間章魚燒名店繼續入圍,FwVIjT3AEck,,FwVIjT3AEck
139,url,Youtube,,果籽,車房搞認證你buy唔buy？　突擊巡查唔達標又會點？,knvJlIP9UhE,,knvJlIP9UhE
102,url,Youtube,,果籽,極速打呔法　十秒都唔使,uh47bF1ERds,,uh47bF1ERds
108,url,Youtube,,果籽,筷子又關大禹事　吃飯禮儀識多少,ECuFEGjnvPY,,ECuFEGjnvPY
113,url,Youtube,,果籽,「十年可以上火星」　究竟點先住得人？,6Iq8PBL6yfM,,6Iq8PBL6yfM
221,url,Youtube,,果籽,迷足三十年　槍迷開展館show300支珍藏,1j-ArxAZv04,,1j-ArxAZv04
147,url,Youtube,,果籽,日本三甲旅館　目測客人身材送上浴衣,GjtFp0-e_2g,,GjtFp0-e_2g
151,url,Youtube,,果籽,星戰填色畫冊自己油戰機　配合手機即變3D遊戲,2J_GjDu5WyI,,2J_GjDu5WyI
99,url,Youtube,,果籽,低頭族肩頸痛　三招紓緩急救法,5V8ucAWSXwE,,5V8ucAWSXwE
185,url,Youtube,,果籽,南山邨街坊雪糕屋　卅款口味$6有交易,5rEmHCA2Q-U,,5rEmHCA2Q-U
156,url,Youtube,,果籽,食素一樣好跑得　仲可以捐餐飯幫到人,A3_C0vLiaZA,,A3_C0vLiaZA
170,url,Youtube,,果籽,鴨油雞尾酒　香港限定木桶陳釀,C2CwdC4D2Qo,,C2CwdC4D2Qo
118,url,Youtube,,果籽,苦練年半只為一個動作　大叔踩BMX喊出嚟,MqdLqxiep9k,,MqdLqxiep9k
143,url,Youtube,,果籽,港女瘋搶Bruno機　香港牌子出品又如何？,X1OiwhUu2hs,,X1OiwhUu2hs
127,url,Youtube,,果籽,全球機場WiFi密碼地圖　海外實試真係用得到？,g9SobSdS8-A,,g9SobSdS8-A
138,url,Youtube,,果籽,兒童專用耳機任扭唔爛　音量限制保護聽覺健康,v5FrlGKTSGo,,v5FrlGKTSGo
138,url,Youtube,,果籽,香港衣食住行　成本全球第四高,xxg2CktNQHg,,xxg2CktNQHg
163,url,Youtube,,果籽,24歲女創業壓大力　踢拖行山自拍靚景治療,KnP7J17olbk,,KnP7J17olbk
138,url,Youtube,,果籽,打噴嚏的正確方法：向前掩口鼻防閃腰,Q4mqi2oEgOk,,Q4mqi2oEgOk
92,url,Youtube,,果籽,粉紅眼妝唔怕顯眼腫　秘訣在於啡色眼影打底,_b02QWA9FT0,,_b02QWA9FT0
180,url,Youtube,,果籽,平民挑機捱窮　$750過七日其實幾閉翳,iMeiC9PgQfM,,iMeiC9PgQfM
54,url,Youtube,,果籽,自製沖涼小玩意　入水即溶泡泡沐浴球,mjQROVZQpsA,,mjQROVZQpsA
214,url,Youtube,,果籽,度腳訂造有市場　鞋藝工館教授親手造鞋,LQf5XbWGkkU,,LQf5XbWGkkU
175,url,Youtube,,果籽,造鞋大半世　製鞋導師見證鞋業興衰,cIsT1m-9v2U,,cIsT1m-9v2U
126,url,Youtube,,果籽,星爺女粉重塑經典場面　如花貼紙最好賣,TwTT9tYd-KA,,TwTT9tYd-KA
154,url,Youtube,,果籽,一條車匙補配要萬七　邊個品牌咁乸脷？,_O4zSbi3HV4,,_O4zSbi3HV4
85,url,Youtube,,果籽,野外泡製Risotto　吞拿魚罐變蚊香,LVNfe7Fqdfw,,LVNfe7Fqdfw
162,url,Youtube,,果籽,三間老字號　何文田街坊必食,5Vapkcd5-vg,,5Vapkcd5-vg
168,url,Youtube,,果籽,何文田站通車或削巴士小巴　搭港鐵行餐懵苦了老人家,UzFLmPfYvpc,,UzFLmPfYvpc
219,url,Youtube,,果籽,全港首架雪糕電單車　雪糕叔叔自力更生不言休,XpyYdgPpfCE,,XpyYdgPpfCE
197,url,Youtube,,果籽,設計師劉小康的椅子戲　用凳暗喻港人身份演變,DnJYP0iwNkg,,DnJYP0iwNkg
168,url,Youtube,,果籽,藥膳湯底唔係人人啱　濕底勿吃椰子,FTAbXG7aVLk,,FTAbXG7aVLk
190,url,Youtube,,果籽,相機先食試360相機　暗室最易睇出接駁位,WAn-bMSQGHU,,WAn-bMSQGHU
83,url,Youtube,,果籽,豆漿牛奶營養價值大不同　怕肥揀邊個？,YKaejZ6nKOU,,YKaejZ6nKOU
226,url,Youtube,,果籽,串流音樂唔只聽歌　KKBOX玩埋AR睇演唱會,YmnNpN6xuj8,,YmnNpN6xuj8
140,url,Youtube,,果籽,實試UberEATS叫外賣App　全程追蹤訂單知道幾時到,hG5JsQ3tZok,,hG5JsQ3tZok
106,url,Youtube,,果籽,快餐店一人一鍋的理想與現實,mn0Cu1ocMaU,,mn0Cu1ocMaU
165,url,Youtube,,果籽,家中嚐朱古力火鍋　要浪漫定要實際？,nXimlgrKmkQ,,nXimlgrKmkQ
97,url,Youtube,,果籽,金正恩出寫真　學者：件事幾有趣,GMpPK0jyxkU,,GMpPK0jyxkU
179,url,Youtube,,果籽,大衛寶兒藝術珍藏逐件睇　天價畫作黑膠唱機包羅萬有,SMdzlAnvQl0,,SMdzlAnvQl0
100,url,Youtube,,果籽,首屆室內無人機競速賽　香港冠軍：唔好貪快,J1OQv4GfmN0,,J1OQv4GfmN0
225,url,Youtube,,果籽,摺得埋嘅專業級航拍機　方便攜帶打開即飛,icw_DmnD_Lk,,icw_DmnD_Lk
189,url,Youtube,,果籽,日本東北期間限定美食　秋刀魚一口飯糰鮮甜肥美,ro-h-PTvQ8k,,ro-h-PTvQ8k
188,url,Youtube,,果籽,細孖何潔明　獨遊東南亞處處留紋身,6QqiIRj_GUg,,6QqiIRj_GUg
155,url,Youtube,,果籽,浩南哥的錯？　紋龍虎鳳唔等於黑社會,PsiBNHC_Euw,,PsiBNHC_Euw
186,url,Youtube,,果籽,喪屍紋身入血入肉　醫科生女友獻身撐,8Wp_5OklU6c,,8Wp_5OklU6c
178,url,Youtube,,果籽,蜜糖都係糖唔好食過量　蜂蜜溝豆漿易飲到肚瀉,q75KDByG4os,,q75KDByG4os
159,url,Youtube,,果籽,冬天蜜糖全年最靚　本地養蜂人：密度高冇咁易壞,RM9sUWE93Dc,,RM9sUWE93Dc
149,url,Youtube,,果籽,只帶三件化妝品　full make up做得到,2RtzlPIXoS8,,2RtzlPIXoS8
132,url,Youtube,,果籽,【活得起勁】圓退休夢　7年準備　58歲華麗變身社交舞導師,7cQnzMVIDSI,,7cQnzMVIDSI
122,url,Youtube,,果籽,苔麩高纖高鈣高蛋白質　食法百搭營養比牛奶豐富,5Uksrq9UVkY,,5Uksrq9UVkY
193,url,Youtube,,果籽,豪擲二千萬 港產Google Glass識廣東話導航,2jbaQK2K-6s,,2jbaQK2K-6s
149,url,Youtube,,果籽,反地心吸力萬能墊　街邊自拍冇難度,6bdPrMUg7vo,,6bdPrMUg7vo
223,url,Youtube,,果籽,屯門80歲線面婆婆　堅持橋底擺檔不望政府發牌,UitqeBW7xCg,,UitqeBW7xCg
159,url,Youtube,,果籽,"35秒上網租Tesla Model S　一日收費$2,200",LQHLaRkXxJ8,,LQHLaRkXxJ8
82,url,Youtube,,果籽,水上人BB的紫色粥仔　魷魚乾煲爛飯加鹹蛋黃,CUjRz17Nh3s,,CUjRz17Nh3s
138,url,Youtube,,果籽,手刴肉餅做中式漢堡　唔飲汽水配老火中湯,F2jLs9OHAcw,,F2jLs9OHAcw
99,url,Youtube,,果籽,日本11月紅葉預報　$1500即買機票飛去追楓,YfjNJ0KcLEc,,YfjNJ0KcLEc
184,url,Youtube,,果籽,實試AMG強悍超跑　510匹力量猛烈易駕馭,VutYfPxly9A,,VutYfPxly9A
115,url,Youtube,,果籽,超市排邊條隊最快？ 男人收銀爽手過女人？,bw17cMVSCcM,,bw17cMVSCcM
84,url,Youtube,,果籽,超巨型芒果汁每杯1公升 即叫即打想飲要排半粒鐘,Q0GNgLEsvOo,,Q0GNgLEsvOo
124,url,Youtube,,果籽,唔執輸一窩蜂去排隊？ 影相打卡上網曬命仲緊要,eSRQu-nr9DQ,,eSRQu-nr9DQ
197,url,Youtube,,果籽,Google街景背包男 行足4年影勻全港九成地方,9RREIy3sVlk,,9RREIy3sVlk
241,url,Youtube,,果籽,250萬人民幣開發 人咁高Iron Man 28秒自動開甲,Hn27J7_fzS4,,Hn27J7_fzS4
237,url,Youtube,,果籽,1:1 Figure有衫着先夠真 美國隊長戰衣7千人仔跟足原著,Opn5Nu_Nc0c,,Opn5Nu_Nc0c
97,url,Youtube,,果籽,日式屋台餐廳進駐大坑 取「西」經炸出正宗天婦羅,3fF6AbOhhPU,,3fF6AbOhhPU
142,url,Youtube,,果籽,屯門大牌檔吸客新招 iPad視像揀海鮮唔使落街市,Zmftd7pze7k,,Zmftd7pze7k
112,url,Youtube,,果籽,晨早登鳥取砂丘玩瑜伽 著和服逛古街嘆石磨咖啡,t0NCql425o0,,t0NCql425o0
137,url,Youtube,,果籽,舊衫升級再造 短袖Tee做袋 長袖恤衫變外套,jfo6RkNh5GI,,jfo6RkNh5GI
158,url,Youtube,,果籽,點心紙加塊膠　環保飲茶食客讚好,8d_rdpx-jfI,,8d_rdpx-jfI
94,url,Youtube,,果籽,潛入文化中心天台踩板　90後板仔：好似瀡滑梯咁剌激,BxO5cguKcSU,,BxO5cguKcSU
121,url,Youtube,,果籽,野外煮輕食　6分鐘麵豉湯變飛碟,IEmdkYNgS6A,,IEmdkYNgS6A
194,url,Youtube,,果籽,冷壓食油冒煙點較高　凍食煮食都得,OCG4qjVo1Ac,,OCG4qjVo1Ac
107,url,Youtube,,果籽,香港冇自己嘅手信？內地遊客：阿華田係香港特產,Zywcg2UhOWc,,Zywcg2UhOWc
174,url,Youtube,,果籽,"實試$2,550訂製治療鞋墊 傷膝記者：行路膝頭冇咁痛",fJTPfcyO_78,,fJTPfcyO_78
114,url,Youtube,,果籽,行得快仲有大把世界？長者行得越快越長命,kHT-I5L9114,,kHT-I5L9114
79,url,Youtube,,果籽,花螺黑白分明貴過東風螺　識揀要睇個厴,mSs0yc5zAj0,,mSs0yc5zAj0
187,url,Youtube,,果籽,開篷版Evoque潮氣十足　行草坪玩沙地無難度,oPt2K30Dpvk,,oPt2K30Dpvk
118,url,Youtube,,果籽,大帽山上即揀即食大樹菠蘿　摘埋樹葉造手工紙,udcSrw2KPvM,,udcSrw2KPvM
116,url,Youtube,,果籽,潮人唔食肉獨愛五年老鵝頸　一條$920,-zmDsxOaQzE,,-zmDsxOaQzE
153,url,Youtube,,果籽,四大滷水鵝片比拼　潮州人：老字號始終最好,9ez1gittISk,,9ez1gittISk
160,url,Youtube,,果籽,汕頭直擊　尋找20斤重世界鵝王,EWAhmf435SI,,EWAhmf435SI
160,url,Youtube,,果籽,睇相師傅咁講：無能者黑面　挑剔者嚡面,K9uyoihYqyE,,K9uyoihYqyE
140,url,Youtube,,果籽,實測消音鍵盤有幾嘈　邊款夠靜又好手感？,KeswItal9Ec,,KeswItal9Ec
101,url,Youtube,,果籽,2016暖化創新高　迪士尼都會陸沉,RjXzb_WcSJk,,RjXzb_WcSJk
167,url,Youtube,,果籽,嘴藐藐/眼睥睥/似色魔　三大黑面王：我都唔想！,_tlPm-S_sNE,,_tlPm-S_sNE
137,url,Youtube,,果籽,PSVR殺到尖沙咀　鬧市嗌破喉嚨嚇破膽,bUAdLUAHRos,,bUAdLUAHRos
